customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
10,124,sugar,2023-04-04,12,50,4,200
5,130,nutrella,2023-08-17,24,40,1,40
22,127,toothpaste,2023-05-03,16,100,7,700
18,122,toothpaste,2023-06-09,5,100,10,1000
33,129,toothpaste,2023-05-03,22,100,3,300
15,122,sugar,2023-04-13,5,50,10,500
34,128,shampoo,2023-07-19,19,1.5,10,15.0
43,129,nutrella,2023-04-08,21,40,7,280
41,130,shampoo,2023-06-23,24,1.5,5,7.5
3,122,toothpaste,2023-06-18,5,100,10,1000
6,125,sugar,2023-06-11,12,50,8,400
35,129,nutrella,2023-05-08,22,40,4,160
7,121,nutrella,2023-06-21,2,40,2,80
11,122,toothpaste,2023-04-28,5,100,4,400
9,128,sugar,2023-07-03,20,50,10,500
50,121,flour,2023-05-22,2,20,2,40
19,123,gram flour ,2023-03-16,7,52,1,52
24,125,refined oil,2023-06-05,13,110,4,440
42,121,quaker oats,2023-04-19,3,212,6,1272
9,122,quaker oats,2023-03-18,6,212,9,1908
21,129,flour,2023-06-20,22,20,9,180
16,122,quaker oats,2023-07-08,5,212,4,848
14,123,toothpaste,2023-05-27,7,100,5,500
9,128,nutrella,2023-06-29,18,40,3,120
48,122,quaker oats,2023-03-04,5,212,5,1060
27,122,refined oil,2023-06-17,4,110,8,880
24,124,nutrella,2023-07-19,10,40,5,200
50,122,flour,2023-03-05,5,20,3,60
12,127,nutrella,2023-07-07,17,40,7,280
14,129,gram flour ,2023-07-13,21,52,2,104
39,121,flour,2023-08-11,2,20,4,80
45,130,quaker oats,2023-05-02,23,212,4,848
1,126,quaker oats,2023-03-10,14,212,3,636
31,126,gram flour ,2023-06-26,14,52,10,520
18,121,flour,2023-04-24,2,20,10,200
41,126,nutrella,2023-04-28,15,40,10,400
2,127,flour,2023-06-19,17,20,9,180
28,125,toothpaste,2023-06-29,12,100,8,800
37,130,nutrella,2023-05-10,23,40,1,40
1,123,refined oil,2023-07-08,7,110,2,220
11,121,gram flour ,2023-06-11,2,52,3,156
27,121,gram flour ,2023-04-20,3,52,3,156
34,128,quaker oats,2023-08-02,20,212,10,2120
19,130,shampoo,2023-08-08,25,1.5,5,7.5
15,123,toothpaste,2023-06-22,9,100,9,900
37,126,gram flour ,2023-03-12,14,52,1,52
15,123,shampoo,2023-04-15,7,1.5,1,1.5
6,129,sugar,2023-07-18,22,50,9,450
14,122,quaker oats,2023-03-22,5,212,6,1272
45,121,nutrella,2023-08-14,3,40,1,40
2,128,shampoo,2023-07-22,20,1.5,10,15.0
3,123,toothpaste,2023-05-20,9,100,8,800
8,128,flour,2023-05-27,19,20,10,200
10,125,shampoo,2023-08-07,13,1.5,3,4.5
21,130,gram flour ,2023-06-20,25,52,5,260
46,128,quaker oats,2023-07-20,20,212,3,636
50,126,gram flour ,2023-06-29,15,52,3,156
13,121,quaker oats,2023-05-27,1,212,4,848
7,122,flour,2023-05-16,4,20,10,200
49,128,quaker oats,2023-04-14,20,212,3,636
49,130,toothpaste,2023-04-14,23,100,8,800
45,123,refined oil,2023-05-26,7,110,6,660
35,121,gram flour ,2023-08-19,2,52,1,52
49,128,gram flour ,2023-05-14,19,52,9,468
30,129,nutrella,2023-06-21,21,40,2,80
15,129,nutrella,2023-04-27,22,40,1,40
31,121,nutrella,2023-06-12,3,40,1,40
1,124,shampoo,2023-05-04,10,1.5,3,4.5
10,124,sugar,2023-06-11,10,50,9,450
36,128,gram flour ,2023-06-04,19,52,8,416
29,128,quaker oats,2023-07-09,18,212,6,1272
5,121,nutrella,2023-03-22,3,40,3,120
38,130,sugar,2023-06-02,23,50,7,350
6,124,flour,2023-08-07,11,20,8,160
47,129,nutrella,2023-07-16,21,40,6,240
4,128,refined oil,2023-07-15,20,110,9,990
46,121,refined oil,2023-05-19,1,110,3,330
26,128,gram flour ,2023-05-19,18,52,8,416
26,128,sugar,2023-07-18,18,50,10,500
40,130,toothpaste,2023-08-05,23,100,7,700
3,122,gram flour ,2023-07-04,5,52,5,260
46,125,gram flour ,2023-03-27,13,52,8,416
37,127,shampoo,2023-05-24,17,1.5,8,12.0
22,125,flour,2023-08-01,12,20,10,200
18,122,refined oil,2023-04-14,6,110,6,660
26,122,quaker oats,2023-05-24,5,212,9,1908
31,122,gram flour ,2023-04-09,5,52,1,52
19,121,quaker oats,2023-05-07,1,212,6,1272
37,126,gram flour ,2023-04-15,14,52,1,52
15,127,shampoo,2023-06-23,17,1.5,4,6.0
3,129,toothpaste,2023-07-30,22,100,5,500
13,122,quaker oats,2023-05-19,5,212,2,424
47,125,flour,2023-04-08,12,20,1,20
1,125,nutrella,2023-06-03,12,40,6,240
3,128,refined oil,2023-03-19,20,110,3,330
13,127,nutrella,2023-07-28,16,40,6,240
12,127,shampoo,2023-06-23,16,1.5,6,9.0
28,124,flour,2023-08-08,12,20,2,40
15,125,quaker oats,2023-04-09,12,212,10,2120
22,123,sugar,2023-05-27,7,50,7,350
34,124,quaker oats,2023-06-08,11,212,4,848
41,121,shampoo,2023-05-11,2,1.5,9,13.5
16,130,toothpaste,2023-07-02,23,100,6,600
4,125,flour,2023-04-29,12,20,9,180
34,130,refined oil,2023-06-14,23,110,10,1100
5,121,nutrella,2023-06-10,2,40,7,280
46,123,shampoo,2023-08-05,9,1.5,2,3.0
29,123,gram flour ,2023-06-14,8,52,1,52
46,122,quaker oats,2023-08-18,4,212,9,1908
36,124,sugar,2023-03-15,12,50,3,150
15,128,flour,2023-06-07,18,20,10,200
15,122,toothpaste,2023-06-21,4,100,5,500
19,130,shampoo,2023-05-07,25,1.5,4,6.0
20,129,sugar,2023-07-17,22,50,5,250
24,122,shampoo,2023-03-24,5,1.5,1,1.5
28,127,refined oil,2023-07-18,16,110,5,550
14,122,sugar,2023-03-04,4,50,4,200
10,123,gram flour ,2023-05-01,8,52,9,468
20,121,shampoo,2023-03-27,1,1.5,5,7.5
46,127,nutrella,2023-04-19,17,40,9,360
24,128,gram flour ,2023-03-15,20,52,8,416
2,126,quaker oats,2023-07-22,15,212,9,1908
39,130,refined oil,2023-04-18,25,110,8,880
47,127,flour,2023-06-20,16,20,7,140
16,121,nutrella,2023-06-27,3,40,1,40
1,129,gram flour ,2023-06-18,22,52,4,208
47,123,sugar,2023-06-02,7,50,10,500
43,130,refined oil,2023-05-07,25,110,9,990
14,130,sugar,2023-04-01,23,50,10,500
39,124,gram flour ,2023-07-17,11,52,5,260
8,124,shampoo,2023-06-09,12,1.5,3,4.5
45,121,refined oil,2023-05-06,3,110,4,440
35,126,quaker oats,2023-04-26,14,212,4,848
13,126,sugar,2023-07-12,14,50,9,450
11,128,shampoo,2023-08-05,20,1.5,2,3.0
49,124,gram flour ,2023-03-05,12,52,3,156
43,121,flour,2023-08-11,3,20,5,100
5,127,flour,2023-03-29,16,20,1,20
29,124,shampoo,2023-03-11,10,1.5,4,6.0
38,130,quaker oats,2023-03-06,25,212,6,1272
35,129,flour,2023-03-17,22,20,8,160
15,126,toothpaste,2023-05-01,14,100,2,200
36,130,flour,2023-06-25,23,20,8,160
19,126,gram flour ,2023-04-20,15,52,4,208
45,122,toothpaste,2023-03-07,4,100,10,1000
16,127,nutrella,2023-04-04,16,40,6,240
38,126,nutrella,2023-04-04,15,40,1,40
12,129,refined oil,2023-07-30,21,110,6,660
37,127,gram flour ,2023-06-20,16,52,9,468
6,122,shampoo,2023-08-02,6,1.5,5,7.5
7,121,gram flour ,2023-05-10,1,52,10,520
32,128,flour,2023-05-02,20,20,4,80
22,130,flour,2023-07-11,23,20,8,160
46,124,refined oil,2023-06-09,10,110,1,110
6,129,refined oil,2023-08-06,22,110,2,220
18,129,refined oil,2023-06-14,21,110,4,440
15,124,refined oil,2023-05-23,11,110,2,220
21,121,nutrella,2023-04-12,1,40,6,240
30,122,nutrella,2023-04-29,4,40,2,80
25,127,shampoo,2023-05-17,17,1.5,5,7.5
8,129,refined oil,2023-08-04,22,110,6,660
47,125,flour,2023-07-01,12,20,3,60
44,121,gram flour ,2023-07-13,2,52,1,52
28,122,shampoo,2023-07-06,5,1.5,2,3.0
37,127,shampoo,2023-05-22,16,1.5,4,6.0
10,123,quaker oats,2023-03-30,9,212,3,636
26,125,quaker oats,2023-05-17,13,212,10,2120
49,125,shampoo,2023-04-09,13,1.5,10,15.0
3,125,nutrella,2023-06-07,12,40,8,320
3,122,shampoo,2023-05-17,5,1.5,7,10.5
29,124,nutrella,2023-05-16,11,40,7,280
43,124,nutrella,2023-05-15,11,40,4,160
24,125,quaker oats,2023-07-15,13,212,5,1060
41,125,flour,2023-05-26,12,20,7,140
46,128,shampoo,2023-08-15,19,1.5,5,7.5
9,125,nutrella,2023-08-14,13,40,4,160
18,126,shampoo,2023-03-24,15,1.5,4,6.0
46,127,nutrella,2023-04-09,16,40,5,200
36,126,refined oil,2023-08-20,15,110,4,440
46,125,sugar,2023-07-05,12,50,1,50
34,128,refined oil,2023-05-30,20,110,9,990
34,128,sugar,2023-06-07,19,50,2,100
15,124,refined oil,2023-08-17,11,110,4,440
21,121,shampoo,2023-05-26,3,1.5,3,4.5
6,124,quaker oats,2023-06-05,11,212,2,424
30,123,sugar,2023-06-15,7,50,6,300
42,123,shampoo,2023-03-28,9,1.5,9,13.5
13,123,gram flour ,2023-05-28,7,52,1,52
47,129,toothpaste,2023-07-18,22,100,10,1000
22,124,toothpaste,2023-06-15,12,100,2,200
39,122,flour,2023-06-04,5,20,2,40
47,122,sugar,2023-03-12,4,50,7,350
14,128,refined oil,2023-07-29,18,110,4,440
24,130,flour,2023-05-19,25,20,5,100
2,127,shampoo,2023-07-09,16,1.5,3,4.5
34,126,nutrella,2023-05-08,14,40,7,280
36,127,nutrella,2023-06-06,16,40,2,80
33,130,shampoo,2023-06-30,25,1.5,4,6.0
35,130,quaker oats,2023-05-09,24,212,8,1696
3,127,refined oil,2023-04-13,16,110,3,330
9,125,toothpaste,2023-06-24,12,100,4,400
41,122,flour,2023-03-27,5,20,8,160
16,124,flour,2023-04-28,10,20,5,100
3,130,gram flour ,2023-07-04,25,52,4,208
11,129,flour,2023-03-26,22,20,3,60
44,128,refined oil,2023-08-06,20,110,2,220
43,124,toothpaste,2023-04-11,11,100,5,500
12,127,flour,2023-04-26,16,20,6,120
13,126,refined oil,2023-08-02,15,110,6,660
50,130,toothpaste,2023-03-09,23,100,6,600
13,128,shampoo,2023-06-19,19,1.5,3,4.5
48,127,refined oil,2023-08-18,16,110,5,550
19,128,quaker oats,2023-03-14,20,212,2,424
24,126,refined oil,2023-04-09,15,110,9,990
31,129,quaker oats,2023-07-07,21,212,8,1696
13,128,flour,2023-03-22,19,20,5,100
26,121,sugar,2023-07-04,1,50,7,350
28,121,gram flour ,2023-03-22,1,52,9,468
25,124,quaker oats,2023-04-25,10,212,8,1696
47,124,gram flour ,2023-03-19,10,52,10,520
11,127,flour,2023-03-25,16,20,9,180
45,129,nutrella,2023-03-03,21,40,4,160
5,127,refined oil,2023-04-18,16,110,4,440
7,121,quaker oats,2023-03-07,3,212,1,212
25,124,gram flour ,2023-03-26,11,52,10,520
28,126,gram flour ,2023-04-25,15,52,9,468
39,124,toothpaste,2023-04-22,10,100,5,500
36,127,toothpaste,2023-06-24,17,100,10,1000
12,126,sugar,2023-07-07,15,50,10,500
7,123,nutrella,2023-04-24,8,40,2,80
30,129,nutrella,2023-03-12,21,40,3,120
7,124,refined oil,2023-08-07,11,110,7,770
6,121,quaker oats,2023-05-13,3,212,2,424
38,125,nutrella,2023-07-02,13,40,10,400
40,122,refined oil,2023-05-06,6,110,5,550
5,124,flour,2023-07-21,12,20,7,140
14,123,toothpaste,2023-07-15,8,100,5,500
12,122,shampoo,2023-05-17,6,1.5,8,12.0
39,128,toothpaste,2023-06-28,19,100,7,700
22,128,gram flour ,2023-07-06,18,52,3,156
40,128,quaker oats,2023-07-15,20,212,4,848
13,128,quaker oats,2023-03-15,19,212,3,636
1,127,gram flour ,2023-08-16,16,52,10,520
32,123,shampoo,2023-07-14,7,1.5,1,1.5
14,127,toothpaste,2023-05-01,17,100,3,300
50,121,toothpaste,2023-07-13,3,100,9,900
30,129,quaker oats,2023-06-15,22,212,6,1272
15,124,nutrella,2023-05-09,12,40,6,240
41,129,quaker oats,2023-04-11,22,212,5,1060
17,121,sugar,2023-05-27,3,50,7,350
29,130,quaker oats,2023-03-07,24,212,3,636
10,126,refined oil,2023-08-19,14,110,3,330
32,124,nutrella,2023-05-27,10,40,4,160
46,121,toothpaste,2023-05-26,2,100,4,400
43,127,sugar,2023-08-14,16,50,10,500
30,123,toothpaste,2023-06-30,8,100,8,800
8,127,toothpaste,2023-07-28,17,100,8,800
39,121,sugar,2023-06-02,2,50,4,200
20,130,nutrella,2023-06-09,24,40,3,120
44,126,nutrella,2023-07-30,15,40,8,320
29,121,quaker oats,2023-06-30,2,212,7,1484
31,125,sugar,2023-04-22,12,50,7,350
44,126,toothpaste,2023-05-23,14,100,7,700
8,130,sugar,2023-03-27,24,50,2,100
40,124,nutrella,2023-04-24,10,40,4,160
43,129,shampoo,2023-04-08,21,1.5,1,1.5
47,127,toothpaste,2023-06-06,17,100,1,100
18,121,refined oil,2023-08-01,2,110,9,990
49,124,flour,2023-04-27,10,20,10,200
23,130,sugar,2023-05-19,24,50,10,500
44,127,nutrella,2023-05-25,17,40,8,320
7,127,sugar,2023-05-14,16,50,1,50
4,124,sugar,2023-07-03,11,50,7,350
7,122,flour,2023-07-01,6,20,9,180
9,124,toothpaste,2023-04-21,10,100,2,200
3,125,sugar,2023-04-21,12,50,9,450
8,122,flour,2023-03-23,4,20,4,80
15,124,sugar,2023-04-28,12,50,3,150
10,124,sugar,2023-03-27,12,50,10,500
36,130,quaker oats,2023-06-16,24,212,4,848
42,128,sugar,2023-06-16,18,50,2,100
36,128,quaker oats,2023-07-21,20,212,5,1060
16,130,quaker oats,2023-06-29,23,212,4,848
43,129,quaker oats,2023-04-19,21,212,6,1272
4,128,toothpaste,2023-05-15,20,100,10,1000
7,129,nutrella,2023-06-24,22,40,10,400
3,122,shampoo,2023-06-06,5,1.5,4,6.0
15,128,shampoo,2023-07-31,20,1.5,9,13.5
18,127,gram flour ,2023-05-03,16,52,3,156
30,125,sugar,2023-05-11,13,50,9,450
2,125,sugar,2023-04-02,13,50,3,150
3,123,nutrella,2023-03-11,7,40,5,200
25,126,refined oil,2023-04-18,15,110,3,330
37,125,nutrella,2023-03-08,12,40,1,40
48,130,flour,2023-07-10,25,20,1,20
35,126,refined oil,2023-03-24,15,110,4,440
16,125,nutrella,2023-08-20,12,40,3,120
11,130,nutrella,2023-06-23,24,40,5,200
25,130,gram flour ,2023-07-14,24,52,4,208
28,124,nutrella,2023-06-28,11,40,3,120
47,122,flour,2023-07-24,5,20,3,60
8,121,quaker oats,2023-05-16,3,212,7,1484
4,125,toothpaste,2023-08-13,12,100,1,100
13,128,gram flour ,2023-08-09,19,52,4,208
20,129,refined oil,2023-06-14,21,110,1,110
38,127,gram flour ,2023-05-27,17,52,4,208
1,130,shampoo,2023-07-01,24,1.5,1,1.5
15,121,nutrella,2023-05-09,1,40,3,120
18,122,quaker oats,2023-04-05,5,212,9,1908
7,130,shampoo,2023-04-10,25,1.5,4,6.0
19,124,flour,2023-06-23,11,20,3,60
30,123,toothpaste,2023-07-05,9,100,8,800
40,130,quaker oats,2023-05-13,25,212,6,1272
26,129,nutrella,2023-04-09,22,40,9,360
31,121,shampoo,2023-07-13,1,1.5,6,9.0
1,121,sugar,2023-03-14,3,50,5,250
13,125,gram flour ,2023-07-14,13,52,1,52
40,121,shampoo,2023-07-21,2,1.5,8,12.0
35,128,refined oil,2023-05-11,19,110,8,880
8,130,quaker oats,2023-06-13,23,212,8,1696
43,129,sugar,2023-03-28,21,50,1,50
5,123,toothpaste,2023-03-23,9,100,3,300
8,130,toothpaste,2023-03-06,24,100,1,100
26,124,sugar,2023-07-21,12,50,9,450
30,130,toothpaste,2023-07-27,25,100,4,400
39,126,shampoo,2023-06-23,14,1.5,6,9.0
33,125,flour,2023-07-20,12,20,3,60
33,127,flour,2023-06-06,17,20,9,180
6,126,quaker oats,2023-07-02,14,212,10,2120
49,127,gram flour ,2023-04-11,17,52,6,312
4,125,flour,2023-03-03,13,20,9,180
6,126,gram flour ,2023-07-07,15,52,9,468
4,122,quaker oats,2023-08-12,4,212,2,424
41,128,flour,2023-07-03,20,20,2,40
9,126,quaker oats,2023-04-11,14,212,1,212
23,124,quaker oats,2023-07-01,11,212,9,1908
28,130,quaker oats,2023-05-24,25,212,10,2120
32,122,gram flour ,2023-06-23,4,52,7,364
30,128,nutrella,2023-03-05,20,40,10,400
1,126,quaker oats,2023-06-14,14,212,9,1908
38,127,toothpaste,2023-05-25,16,100,2,200
4,126,refined oil,2023-04-25,15,110,3,330
15,127,nutrella,2023-04-02,17,40,9,360
19,126,sugar,2023-06-20,14,50,2,100
49,126,toothpaste,2023-03-14,15,100,3,300
11,121,toothpaste,2023-08-13,1,100,5,500
3,129,sugar,2023-08-16,22,50,10,500
13,130,sugar,2023-05-09,23,50,3,150
30,127,shampoo,2023-05-03,16,1.5,4,6.0
31,130,shampoo,2023-06-30,25,1.5,8,12.0
20,128,shampoo,2023-07-08,20,1.5,1,1.5
17,123,gram flour ,2023-06-11,7,52,8,416
14,130,sugar,2023-06-04,23,50,2,100
50,124,toothpaste,2023-05-06,11,100,1,100
48,127,gram flour ,2023-03-20,16,52,5,260
1,127,nutrella,2023-03-15,17,40,1,40
14,122,sugar,2023-05-10,5,50,8,400
23,130,shampoo,2023-03-26,25,1.5,2,3.0
48,123,flour,2023-08-05,8,20,4,80
36,126,gram flour ,2023-08-19,14,52,10,520
9,122,gram flour ,2023-06-24,5,52,8,416
5,121,refined oil,2023-03-17,2,110,9,990
38,122,refined oil,2023-07-10,6,110,8,880
34,124,shampoo,2023-07-11,12,1.5,9,13.5
2,128,gram flour ,2023-03-17,20,52,3,156
19,123,toothpaste,2023-04-12,7,100,6,600
24,130,nutrella,2023-07-08,23,40,3,120
35,126,shampoo,2023-05-08,15,1.5,5,7.5
27,130,gram flour ,2023-08-14,24,52,5,260
21,122,gram flour ,2023-08-06,4,52,5,260
10,129,toothpaste,2023-07-18,21,100,3,300
27,130,flour,2023-08-06,25,20,8,160
40,125,shampoo,2023-03-22,13,1.5,2,3.0
49,122,gram flour ,2023-06-19,4,52,6,312
20,121,refined oil,2023-07-14,2,110,10,1100
45,123,shampoo,2023-05-14,7,1.5,9,13.5
46,123,quaker oats,2023-06-11,9,212,10,2120
1,130,toothpaste,2023-04-18,25,100,6,600
49,125,toothpaste,2023-05-09,13,100,3,300
47,126,refined oil,2023-04-24,15,110,6,660
2,121,nutrella,2023-03-15,2,40,5,200
29,127,quaker oats,2023-04-10,17,212,1,212
41,130,sugar,2023-04-12,23,50,8,400
36,128,flour,2023-05-19,20,20,5,100
9,123,quaker oats,2023-07-09,8,212,9,1908
27,122,quaker oats,2023-08-12,6,212,10,2120
32,126,nutrella,2023-04-12,15,40,2,80
18,129,shampoo,2023-07-26,21,1.5,1,1.5
9,126,nutrella,2023-06-18,15,40,7,280
48,126,toothpaste,2023-07-14,15,100,3,300
50,130,shampoo,2023-06-25,23,1.5,2,3.0
3,122,flour,2023-08-11,5,20,10,200
43,122,flour,2023-03-10,4,20,3,60
15,130,shampoo,2023-03-14,23,1.5,1,1.5
50,129,gram flour ,2023-05-25,21,52,7,364
13,121,quaker oats,2023-05-10,2,212,1,212
4,123,quaker oats,2023-06-24,7,212,7,1484
16,122,refined oil,2023-07-28,4,110,5,550
50,128,shampoo,2023-08-04,20,1.5,4,6.0
32,121,nutrella,2023-07-29,2,40,8,320
35,127,sugar,2023-05-24,16,50,10,500
39,125,toothpaste,2023-04-09,12,100,1,100
5,121,sugar,2023-03-20,3,50,8,400
3,129,toothpaste,2023-05-15,21,100,6,600
37,130,flour,2023-04-06,24,20,2,40
50,122,nutrella,2023-03-30,4,40,1,40
16,125,shampoo,2023-07-20,13,1.5,10,15.0
7,125,gram flour ,2023-07-24,13,52,1,52
9,125,quaker oats,2023-03-17,12,212,9,1908
45,127,shampoo,2023-07-14,16,1.5,3,4.5
27,121,nutrella,2023-08-01,3,40,5,200
32,122,refined oil,2023-06-02,5,110,2,220
7,124,sugar,2023-06-12,10,50,9,450
42,125,quaker oats,2023-07-06,12,212,10,2120
14,129,sugar,2023-06-29,21,50,10,500
13,130,sugar,2023-05-12,23,50,5,250
2,127,nutrella,2023-05-28,16,40,4,160
18,121,quaker oats,2023-08-18,3,212,4,848
26,123,nutrella,2023-03-11,7,40,5,200
43,124,shampoo,2023-06-17,11,1.5,5,7.5
10,121,quaker oats,2023-04-11,3,212,6,1272
48,127,flour,2023-04-01,16,20,5,100
30,126,sugar,2023-07-27,14,50,1,50
26,127,toothpaste,2023-05-01,16,100,2,200
32,123,quaker oats,2023-03-07,8,212,7,1484
42,127,toothpaste,2023-04-28,16,100,1,100
37,126,gram flour ,2023-06-05,15,52,8,416
1,129,nutrella,2023-08-01,22,40,7,280
29,127,gram flour ,2023-07-27,16,52,6,312
10,129,refined oil,2023-07-30,21,110,1,110
13,130,toothpaste,2023-08-08,25,100,7,700
50,129,refined oil,2023-04-27,21,110,10,1100
36,129,toothpaste,2023-03-25,21,100,4,400
50,126,nutrella,2023-03-07,14,40,6,240
32,127,shampoo,2023-06-19,17,1.5,1,1.5
40,130,quaker oats,2023-06-08,23,212,1,212
35,121,quaker oats,2023-07-23,1,212,8,1696
2,130,toothpaste,2023-03-14,24,100,1,100
11,125,gram flour ,2023-08-19,12,52,8,416
16,127,nutrella,2023-06-17,17,40,8,320
15,121,shampoo,2023-06-22,1,1.5,5,7.5
24,124,quaker oats,2023-04-22,11,212,4,848
30,129,toothpaste,2023-06-15,21,100,5,500
6,127,refined oil,2023-07-28,17,110,1,110
1,125,sugar,2023-05-09,13,50,9,450
28,126,nutrella,2023-07-01,15,40,7,280
32,121,gram flour ,2023-04-21,2,52,8,416
44,129,shampoo,2023-08-15,21,1.5,7,10.5
33,129,nutrella,2023-05-11,22,40,4,160
10,127,nutrella,2023-05-30,17,40,8,320
28,129,sugar,2023-05-25,22,50,10,500
10,126,sugar,2023-03-06,15,50,8,400
16,121,shampoo,2023-04-29,1,1.5,7,10.5
20,126,gram flour ,2023-04-19,15,52,3,156
50,125,refined oil,2023-03-29,13,110,7,770
20,126,gram flour ,2023-07-08,15,52,6,312
39,124,shampoo,2023-08-11,10,1.5,6,9.0
17,121,flour,2023-08-20,2,20,4,80
50,125,gram flour ,2023-06-14,12,52,4,208
13,123,shampoo,2023-03-03,9,1.5,3,4.5
33,126,quaker oats,2023-04-25,15,212,6,1272
32,121,refined oil,2023-04-27,1,110,10,1100
45,121,toothpaste,2023-05-21,3,100,3,300
19,123,gram flour ,2023-06-06,7,52,3,156
9,124,toothpaste,2023-04-10,12,100,5,500
48,127,sugar,2023-07-02,16,50,6,300
42,121,sugar,2023-05-13,1,50,5,250
16,127,toothpaste,2023-05-16,17,100,1,100
12,126,sugar,2023-08-08,15,50,4,200
40,130,refined oil,2023-03-18,24,110,8,880
40,123,toothpaste,2023-05-19,8,100,1,100
32,129,sugar,2023-06-30,21,50,6,300
10,129,shampoo,2023-08-19,21,1.5,10,15.0
24,122,flour,2023-03-08,5,20,3,60
29,125,gram flour ,2023-05-10,13,52,9,468
19,124,sugar,2023-03-22,12,50,7,350
20,130,toothpaste,2023-03-11,23,100,5,500
41,129,refined oil,2023-07-20,21,110,7,770
49,122,toothpaste,2023-06-06,5,100,3,300
41,122,sugar,2023-04-05,6,50,5,250
29,124,toothpaste,2023-03-21,10,100,5,500
6,121,quaker oats,2023-03-11,3,212,10,2120
4,123,nutrella,2023-07-15,8,40,7,280
43,129,toothpaste,2023-07-30,22,100,10,1000
37,121,toothpaste,2023-05-24,1,100,7,700
25,123,toothpaste,2023-05-29,8,100,2,200
40,121,gram flour ,2023-06-01,1,52,9,468
36,125,shampoo,2023-06-25,13,1.5,4,6.0
23,127,shampoo,2023-04-11,17,1.5,5,7.5
10,128,sugar,2023-03-03,19,50,1,50
34,124,flour,2023-06-22,10,20,7,140
20,125,refined oil,2023-05-03,13,110,8,880
35,125,shampoo,2023-03-05,13,1.5,7,10.5
16,124,flour,2023-05-02,10,20,10,200
22,127,toothpaste,2023-05-10,16,100,6,600
2,123,flour,2023-03-12,8,20,3,60
47,127,nutrella,2023-03-03,16,40,2,80
5,123,sugar,2023-06-30,8,50,8,400
2,128,flour,2023-03-14,18,20,9,180
47,124,quaker oats,2023-07-12,12,212,3,636
49,122,nutrella,2023-06-07,4,40,7,280
43,127,nutrella,2023-06-03,17,40,3,120
22,123,shampoo,2023-03-21,9,1.5,6,9.0
18,130,sugar,2023-06-23,24,50,7,350
31,123,shampoo,2023-08-20,8,1.5,2,3.0
21,122,shampoo,2023-06-15,6,1.5,5,7.5
43,124,toothpaste,2023-04-30,12,100,2,200
41,124,flour,2023-05-31,12,20,1,20
50,126,toothpaste,2023-08-01,15,100,10,1000
10,130,quaker oats,2023-03-08,25,212,1,212
45,127,nutrella,2023-06-08,17,40,8,320
48,130,toothpaste,2023-08-01,25,100,6,600
42,123,refined oil,2023-05-05,9,110,10,1100
41,130,nutrella,2023-04-25,25,40,8,320
2,126,shampoo,2023-07-19,15,1.5,1,1.5
49,121,shampoo,2023-06-02,2,1.5,3,4.5
49,129,toothpaste,2023-05-29,21,100,5,500
3,121,gram flour ,2023-06-23,1,52,5,260
17,123,shampoo,2023-07-30,7,1.5,3,4.5
19,125,sugar,2023-03-06,12,50,9,450
49,122,sugar,2023-03-06,5,50,3,150
32,126,quaker oats,2023-04-02,15,212,4,848
16,123,nutrella,2023-07-12,9,40,8,320
43,124,nutrella,2023-08-12,10,40,4,160
44,129,shampoo,2023-08-12,21,1.5,8,12.0
48,128,gram flour ,2023-07-17,18,52,3,156
41,129,toothpaste,2023-04-22,22,100,8,800
4,125,nutrella,2023-04-03,12,40,9,360
1,124,flour,2023-04-16,12,20,1,20
43,125,toothpaste,2023-08-14,12,100,9,900
45,125,toothpaste,2023-07-14,12,100,5,500
1,129,gram flour ,2023-06-12,22,52,5,260
7,127,quaker oats,2023-07-16,17,212,5,1060
6,129,nutrella,2023-08-13,22,40,4,160
4,129,toothpaste,2023-07-14,21,100,1,100
43,123,flour,2023-06-07,8,20,6,120
11,128,sugar,2023-04-10,19,50,3,150
16,129,sugar,2023-06-03,21,50,9,450
26,127,shampoo,2023-06-20,17,1.5,6,9.0
42,130,flour,2023-04-28,24,20,1,20
3,130,nutrella,2023-03-21,25,40,10,400
16,124,toothpaste,2023-07-31,12,100,3,300
47,127,flour,2023-04-13,16,20,3,60
18,122,refined oil,2023-06-17,4,110,3,330
41,126,quaker oats,2023-03-26,15,212,2,424
31,124,sugar,2023-05-10,10,50,9,450
25,123,sugar,2023-07-19,9,50,8,400
37,125,nutrella,2023-05-25,12,40,5,200
6,122,sugar,2023-08-19,6,50,1,50
48,125,quaker oats,2023-07-26,12,212,9,1908
13,122,nutrella,2023-06-14,6,40,6,240
15,123,shampoo,2023-04-05,8,1.5,2,3.0
35,127,shampoo,2023-07-14,17,1.5,10,15.0
20,124,sugar,2023-06-08,10,50,5,250
21,129,sugar,2023-07-08,21,50,9,450
24,128,sugar,2023-07-21,20,50,7,350
7,122,gram flour ,2023-03-08,6,52,7,364
35,121,nutrella,2023-03-25,3,40,6,240
44,125,flour,2023-07-03,13,20,9,180
45,122,quaker oats,2023-04-11,6,212,4,848
43,128,sugar,2023-08-18,20,50,2,100
31,130,toothpaste,2023-04-10,23,100,1,100
48,129,flour,2023-05-17,22,20,6,120
19,126,gram flour ,2023-06-28,14,52,2,104
11,130,refined oil,2023-04-21,23,110,1,110
